279	ผลลัพธ์ของนิพจน์ในข้อใดที่แตกต่างจากผลลัพธ์ของนิพจน์ (5+4) / 3 < 3	not (50 >= 14)	3 + 8 >= 15 or 5 <= 3	3 - 4 <= 10 and 3 > 3	14 / 7 < 1 or not (9 < 4)	not (100 > 80 and 10 < 50)	4	none	none	none	none	none	none	1
280	"if (วันนี้ฝนตก หรือ เป็นวันหยุด) then ฉันจะไปออกกำลังกาย  else ฉันจะไปซื้อของ สมมุติว่า ""วันนี้เป็นวันทำงาน แต่ว่าฝนตก"" ข้อใดคือผลลัพธ์ที่ถูกต้อง"	ฉันจะไปออกกำลังกาย	ฉันจะไปซื้อของ	ฉันจะไปออกกำลังกาย และ ฉันจะไปซื้อของ	ฉันจะไปออกกำลังกาย แต่ ฉันจะไม่ไปซื้อของ	ฉันจะไม่ไปออกกำลังกาย และ ฉันจะไปซื้อของ	1	none	none	none	none	none	none	1
281	A B เป็น เงื่อนไข X เป็น ตัวแปร  ถ้า A จริง B เท็จ เมื่อโปรแกรมหยุด X มีค่าเท่าไร	0	1	2	3	ไม่ทราบค่า	3	q281.png	none	none	none	none	none	1
282	A B เป็น เงื่อนไข X เป็น ตัวแปร  ถ้า A เท็จ B จริง เมื่อโปรแกรมหยุด X มีค่าเท่าไร	0	1	2	3	ไม่ทราบค่า	4	q282.png	none	none	none	none	none	1
283	num มีค่าเท่าไร หลังการทำงานของโปรแกรมนี้	-1	0	1	2	ไม่มีคำตอบที่ถูกต้อง	2	q283.png	none	none	none	none	none	1
284	เมื่อมีการกำหนดค่าให้ตัวแปร a ข้อความใดเป็นจริง	ถ้า a = 3 จะได้ค่า answer = 9 และ ถ้า a = 8 จะได้ค่า answer = 11	ถ้า a = 3 จะได้ค่า answer = 11 และเมื่อ a = 7 จะได้ค่า answer = 10	เมื่อ a = 7 จะได้ค่า answer = 20 เมื่อ a = 8 จะได้ค่า answer = 10	เมื่อ a = 1 จะได้ค่า answer = 9 เมื่อ a = 7 จะได้ค่า answer = 20	answer = 10 ไม่ว่า a จะมีค่าเป็นเท่าไรก็ตาม	1	q284.png	none	none	none	none	none	1
285	ข้อ 3 ดูโจทย์จากรูปภาพประกอบคำถาม	-9	9	21	-21	none	1	q285.png	none	none	none	none	none	1
286	จงบอกว่าอุปกรณ์ใดต่อไปนี้ เป็นอุปกรณ์ประเภท standard output	printer	monito	diskette	Key board	none	2	none	none	none	none	none	none	1
287	ดูโจทย์จากรูปภาพประกอบคำถาม	-9	9	21	-21	none	1	q287.png	none	none	none	none	none	1
288	ดูโจทย์จากรูปภาพประกอบคำถาม	-9	9	21	-21	none	3	q288.png	none	none	none	none	none	1
289	ต้องการเขียนโปรแกรมเพื่อคำนวณหาค่าเสื้อรวมเมื่อราคาเสื้อเป็นดังนี้ น้อยกว่า 10 ตัวราคาตัวละ 250 บาท น้อยกว่า 20 ตัวราคาตัวละ 230 บาท น้อยกว่า 30 ตัวราคาตัวละ 200 บาท น้อยกว่า 50 ตัวราคาตัวละ 150 บาท  ควรเลือกใช้คำสั่งใดต่อไปนี้	if....then	if....then.....else	if...then...else if... (หรือ nested if)	for	while	3	none	none	none	none	none	none	1
290	ให้ V เป็นตัวแปรชนิดจำนวนจริงมีค่า 2.5   หลังจากคำสั่งข้างต้นถูกกระทำแล้ว ค่า V เป็นเท่าไร หมายเหตุ begin...end ก็คือ {..} และ := ก็คือ = ในภาษา C	0	2.5	7.5	10	none	3	q290.png	none	none	none	none	none	1
291	จาก flowchart ข้างล่างนี้ การทำงานจะมาถึงกล่ิอง J ได้อย่างไร	"A, B, C, และ H ต้องเป็นจริง"	A และ H เป็นจริง B เป็นเท็จ	A และ B เป็นเท็จ ส่วน H เป็นจริง	"A, H และ C เป็นเท็จ"	ไม่มีข้อใดถูก	2	q291.png	none	none	none	none	none	1
292	จงเขียนผลตอบสนองของโปรแกรมดังต่อไปนี้ 	0 1 2 3 4 5	5 4 3 2 1	1 2 3 4 5	5 4 3 2 1 0	none	4	q292.png	none	none	none	none	none	1
293	"จาก Flow chart ที่กำหนด จงหาค่า val , n และวนรอบกี่ครั้ง หลังจากจบโปรแกรม ให้ค่า y=0 ,x = 1 , k=2 ,b=9 "	"val =32 ,n=9 ;วน 4รอบ "	"val=28 ,n=11 ;วน 5รอบ "	"val =28 ,n=9 ;วน 4รอบ "	"val=22 ,n=9 ;วน 4รอบ "	none	4	q293.png	none	none	none	none	none	1
294	ถ้า A = 4 และ B = 2เมื่อออกจากวงรอบ(loop) ผลลัพธ์จะเป็นอะไร 	B = 8	B= 16	B=32	B=64	ไม่มีข้อถูก	3	q294.png	none	none	none	none	none	1
295	ถ้า A = 1 และ B = 2เมื่อออกจากวงรอบ(loop) ผลลัพธ์จะเป็นอะไร 	B = 0	B=2	B=4	B=6	ไม่มีข้อถูก	3	q295.png	none	none	none	none	none	1
296	ถ้า A = 5 และ B = 1เมื่อออกจากวงรอบ(loop) ผลลัพธ์จะเป็นอะไร 	B=7	B=9	B=11	B=13	ไม่มีข้อถูก	3	q296.png	none	none	none	none	none	1
297	ถ้า A = 1 และ B = 2เมื่อออกจากวงรอบ(loop) ผลลัพธ์จะเป็นอะไร 	B=0	B=2	B=4	B=8	ไม่มีข้อถูก	3	q297.png	none	none	none	none	none	1
298	ความแตกต่างระหว่างการทำงานของคำสั่ง While และ Do-While คืออะไร	คำสั่ง While ทำคำสั่งก่อนแล้วจึงตรวจสอบเงื่อนไข ส่วนคำสั่ง Do-While ตรวจสอบเงื่อนไขก่อนถ้าเป็นจริงจึงทำคำสั่งที่ต้องการ	คำสั่ง While ทำคำสั่งก่อนแล้วจึงตรวจสอบเงื่อนไข ส่วนคำสั่ง Do-While ตรวจสอบเงื่อนไขก่อนถ้าเป็นเท็จจึงทำคำสั่งที่ต้องการ	คำสั่ง While ตรวจสอบเงื่อนไขก่อนถ้าเป็นจริงจึงทำคำสั่งที่ต้องการ ส่วนคำสั่ง Do-While ทำคำสั่งก่อนแล้วจึงตรวจสอบเงื่อนไข	คำสั่ง While ตรวจสอบเงื่อนไขก่อนถ้าเป็นเท็จจึงทำคำสั่งที่ต้องการ ส่วนคำสั่ง Do-While ทำคำสั่งก่อนแล้วจึงตรวจสอบเงื่อนไข	ทั้งสองคำสั่งทำงานเป็นวงวนเหมือนกันไม่แตกต่างกัน	3	none	none	none	none	none	none	1
299	จากคำสั่งต่อไปนี้ ค่า n[3][3] มีค่าเท่ากับเท่าใด	0	1	2	3	none	3	q299.png	none	none	none	none	none	1
300	ให้หาค่า y สุดท้ายที่ได้จาก algorithm ต่อไปนี้ 	0	4	10	ไม่มีข้อใดถูก	none	1	q300.png	none	none	none	none	none	1
301	จาก algorithm ด้านล่าง จงเลือกคำตอบที่ถูกที่สุด 	โปรแกรมนี้พิมพ์ค่า i ทั้งหมด 5 ครั้ง	ค่า i ค่าสุดท้ายคือ 4	ค่า j สุดท้าย คือ 2	ค่า j สุดท้าย คือ 6	none	3	q301.png	none	none	none	none	none	1
302	จาก algorithm ด้านล่า่ง โปรแกรมจะทำงานวน loop ทั้งหมดกี่รอบ 	1	2	3	5	none	2	q302.png	none	none	none	none	none	1
303	ข้อใดต่อไปนี้ได้ค่าตัวแปร sum เท่ากับโปรแกรมต่อไปนี้	none	none	none	none		1	q303.png	a303.png	b303.png	c303.png	d303.png	none	1
304	โปรแกรมที่ให้มีการทำงานวนรอบทั้งหมดกี่รอบ และแต่ละรอบ a มีค่าเท่ากับเท่าไร	"10 รอบ แต่ละรอบ a มีค่าเท่ากับ 1,2,3,4,5,6,7,8,9 และ 10"	"10 รอบ แต่ละรอบ a มีค่าเท่ากับ 10,9,8,7,6,5,4,3,2 และ 1"	"5 รอบ แต่ละรอบ a มีค่าเท่ากับ 9,7,5,3 และ 1"	"5 รอบ แต่ละรอบ a มีค่าเท่ากับ 10,8,6,4 และ 2"	"5 รอบ แต่ละรอบ a มีค่าเท่ากับ 2,4,6,8 และ 10"	4	q304.png	none	none	none	none	none	1
305	สตริง KORAT จะถูกพิมพ์ทั้งหมดกี่ครั้ง? เมื่อโปรแกรมทำงานเสร็จ	10	6	4	5	7	3	q305.png	none	none	none	none	none	1
306	ข้อใดมีความหมายตรงกับคำว่า Inifinite Loop มากที่สุด	ผิดเงื่อนไขโปรแกรมจะไม่ทำงานภายในลูป	ทำงานวนซ้ำตามที่กำหนดค่าตัวแปรในโปรแกรม	ทำงานวนซ้ำตามที่กำหนดในโปรแกรมโดยมีจุดสิ้นสุด	ทำงานวนซ้ำตามที่กำหนดในโปรแกรมโดยไม่มีจุดสิ้นสุด	ไม่มีข้อใดถูกต้อง	4	none	none	none	none	none	none	1
307	 ค่า i จะมีค่าเท่าไร เมื่อ	2	4	6	-6	-4	3	q307.png	none	none	none	none	none	1
308	อยากทราบว่าค่า j มีค่าเท่าไร	50	60	70	80	90	5	q308.png	none	none	none	none	none	1
309	Recursive Function มีความหมายว่าอย่างไร	คือฟังก์ชันที่ทำงานแบบไม่รู้จบ	คือฟังก์ชันที่มีการเรียกจากภายในฟังก์ชันเอง	คือฟังก์ชันที่มีเงื่อนไขจึงจะออกจากโปรแกรมได้	คือฟังก์ชันสำหรับทำงานในโปรแกรมระบบเท่านั้น	none	2	none	none	none	none	none	none	1
310	Nested Loops มีความหมายอย่างไร	คือ Loop ทีโปรแกรมวนไม่รู้จบ	คือ Loop ที่มีคำสั่งประเภทเดียวกันซ้อนอยู่	คือ Loop ที่มีคำสั่งวนซ้อนกันมากกว่า 1 Loop	คือ Loop เฉพาะที่มีเงื่อนไขสำหรับออกจากโปรแกรม	none	3	none	none	none	none	none	none	1
311	กำหนดให้โปรแกรมมีขั้นตอนการทำงานดังนี้  เริ่มต้น  x = 1 ทำซ้ำ  x = x + 1  จนกระทั่ง x > 5  จบ   ถ้าคอมพิวเตอร์ทำโปรแกรมนี้จนจบ แล้วทำให้ข้อใดเป็นจริง	x มีค่า 1	x มีค่า 5	x มีค่า 6	x มีค่า 7	x มีค่า 8	3	none	none	none	none	none	none	1
312	กำหนดให้โปรแกรมมีขั้นตอนการทำงานดังนี้  เริ่มต้นโปรแกรมรับค่า x และ y  ทำซ้ำ ถ้า x > y แล้ว { แสดงค่า x ; x = x – 1 ; }  จนกระทั่ง x = y จบโปรแกรม ถ้าคอมพิวเตอร์ทำโปรแกรมนี้จนจบ โดยผู้ใช้ใส่ค่า 5 และ 1 แล้วจะมีการแสดงค่าอะไร  	5	5 1	5 4 3 2	5 4 3 2 1	5 4 3 2 1 0	3	none	none	none	none	none	none	1
313	กำหนดให้โปรแกรมมีขั้นตอนการทำงานดังนี้  ถ้าคอมพิวเตอร์ทำโปรแกรมนี้จนจบ แล้วจะมีการแสดงค่าอะไร	0 1 2 3 4 ไปจนถึง n	1 2 3 4 ไปจนถึง n	0 1 3 4 7 ไปจนถึง n + (n + 1)	1 3 4 7 ไปจนถึง n + (n + 1)	1 3 5 7 ไปจนถึง n	2	q309.png	none	none	none	none	none	1
314	ในการประมวลผลการทำงานของฟังก์ชันแบบเรียกซ้ำ สิ่งสำคัญที่จำเป็นต้องทราบคือข้อใด	จุดเริ่มต้นของการทำงาน	จุดสิ้นสุดการทำงาน	ค่าเริ่มต้นของการทำงาน	นิพจน์ทั่วไปที่ไม่เรียกซ้ำ	none	2	none	none	none	none	none	none	1
315	ในการหาค่าของ n ตัวแรกที่ทำให้ผลบวกของอนุกรม 1 + 2 +3 +..+ n > 15 เป็นจริง ถ้าตรวจสอบเงื่อนไข ผลบวก > 15 ในการออกจากวงวนหลังจากที่ทำการบวกสะสมค่าของพจน์ โปรแกรมนี้จะวนอยู่ในวงวนกี่เที่ยว	5 เที่ยว	6 เที่ยว	7 เที่ยว	8 เที่ยว	none	2	none	none	none	none	none	none	1
316	ผลลัพธ์ค่า a หลังจาก run เสร็จแล้วคือ	0	20	19	ไมมีคำตอบที่ถูกเนื่องจากโปรแกรมไม่สมบูรณ์	ไม่มีคำตอบที่ถูกเนื่องจากโปรแกรมทำงานไม่หยุด	5	q316.png	none	none	none	none	none	1
317	พิจารณาโปรแกรมต่อไปนี้ ถ้า N = 10 เมื่อโปรแกรมวิ่งจนจบ S มีค่าเท่าไร	10	12	20	22	ไม่มีข้อใดถูก	3	q317.png	none	none	none	none	none	1
318	ต้องการ บวก 1 ถึง N คำตอบเป็น S โปรแกรมต่อไปนี้ บรรทัดไหนผิด 	1	2	3	4	5	3	q318.png	none	none	none	none	none	1
319	ให้ N เป็น เลขคู่ มากกว่า 0  ขณะที่โปรแกรมทำงานอยู่ X กับ Y มีค่าตรงกันพร้อนกันได้หรือไม่ ค่าใด 	ไม่มีวันตรงกัน	0	N	N/2	N/2 + 1	4	q319.png	none	none	none	none	none	1
320	x มีค่าเป็นเท่าไร หลังการทำงานของโปรแกรมนี้	3	4	5	6	7	4	q320.png	none	none	none	none	none	1
321	value มีค่าเท่าไร หลังการทำงานของโปรแกรมนี้	-1	0	2	4	ไม่มีคำตอบ เนื่องจากโปรแกรมไม่หยุดทำงาน	5	q321.png	none	none	none	none	none	1
322	จงหาค่าเงื่อนไขที่เพื่อให้ algorithm ได้ผลลัพธ์ต่อไปนี้      1 2 3 4 5 6 7 8 	count <=9	count !=9	count+1<=8	count+1 < 10	none	4	q322.png	none	none	none	none	none	1
323	ถ้าต้องการวนรับอายุของผู้ใช้จนกว่าจะใส่ค่าที่มากกว่าศูนย์ น่าจะตรวจสอบเงื่อนไขก่อนหรือหลังจากรับค่าอายุเก็บไว้ในตัวแปร	ก่อน	หลัง	กลาง	ก่อนหรือกลาง	none	2	none	none	none	none	none	none	1
324	คำสั่งเทียมต่อไปนี้สอดคล้องกับผลลัพธ์ในข้อใด Set A = 1 Set R = 0.2 FOR I = 1 to N do A = A*(1+R)	A = (1+R)^N	A = A*(1+R)	A = (1+R)*N	A = (1+R)(1+R)	A = A*(1+R)*N	1	none	none	none	none	none	none	1
325	ชุดคำสั่งเทียม DO X = X + 1; WHILE (X < 10); เทียบเท่ากับคำสั่งในข้อใด	FOR N=1 TO 10 X=X+1; END FOR	WHILE (X<10) DO X=X+1; END WHILE	LOOP X=X+1; IF (X>=10) EXIT; END LOOP	REPEAT X=X+1; UNTIL (X<10);	none	3	none	none	none	none	none	none	1
326	none	none	none	none	none	none	5	q326.png	a326.png	b326.png	c326.png	d326.png	e326.png	1
327	none	หาผลรวม	หาค่าเฉลี่ย	หาค่าเบี่ยงเบนมาตรฐาน	หาค่ามัธยฐาน	none	2	q327.png	none	none	none	none	none	1
328	กำหนดให้ == คือ operator ในการตรวจสอบความเท่ากันของข้อมูล	หาค่ามากสุด	นับจำนวนตัวที่มาก	หาว่ามีค่าใน data ที่มีค่าเท่ากับ x หรือไม่	นับจำนวนตัวใน data ที่มีค่าเท่ากับ x	ไม่มีข้อใดถูก	5	q328.png	none	none	none	none	none	1
329	none	8	9	10	11	ไม่มีข้อใดถูก	2	q329.png	none	none	none	none	none	1
330	ข้อใดผิดสำหรับส่วนโปรแกรมที่ต้องการวนรับตัวอักษรไปเรื่อย ๆ จนกว่าจะกด q โดยที่มีการประกาศตัวแปรให้ใช้ดังนี้ char check=’w’;	while(check!=”q”) { printf(“Enter one char : ”); check=getch( ); }	while(check!=113) { printf(“Enter one char : ”); check=getch( ); }	do { printf(“Enter one char : ”); check=getch( ); } while(check!=‘q’);	for(i=0;check!=‘q’;i++) { check=getche(); }	none	1	none	none	none	none	none	none	1
331	จากส่วนของโปรแกรมดังต่อไปนี้ ผลลัพธ์ i และ j จะเป็นจะมีค่าเท่าใดเมื่อสิ้นสุดการทำวนรอบ j =0; for (i =0; i < 10 ; i = i+2) j = j+5;	i = 10 j = 50	i = 10 j = 25	i = 12 j = 50	i = 12 j = 25	ไม่มีข้อถูกต้อง	2	none	none	none	none	none	none	1
332	จากส่วนของโปรแกรมดังต่อไปนี้ ผลลัพธ์ i และ j จะเป็นจะมีค่าเท่าใดเมื่อสิ้นสุดการทำวนรอบ j =2; for (i =0; i < 10 ; i = i+2) j = j*2;	i = 10 j =32	i = 10 j = 64	i = 12 j = 32	i = 12 j =64	ไม่มีข้อถูก	2	none	none	none	none	none	none	1
333	จากส่วนของโปรแกรมดังต่อไปนี้ ผลลัพธ์ i และ j จะเป็นจะมีค่าเท่าใดเมื่อสิ้นสุดการทำวนรอบ j =0; for (i =1; i < 10 ; i = i*2) j = j+2;	i = 10 j = 10	i = 10 j = 8	i = 16 j = 10	i = 16 j = 8	i = 16 j = 10	4	none	none	none	none	none	none	1
334	จากส่วนของโปรแกรมดังต่อไปนี้ ผลลัพธ์ i และ j จะเป็นจะมีค่าเท่าใดเมื่อสิ้นสุดการทำวนรอบ j =1; for (i =1; i < 10 ; i = i*2) j = j*2;	i = 8 j = 8	i = 16 j = 8	i = 16 j = 32	i = 8 j = 16	i = 16 j = 16	5	none	none	none	none	none	none	1
335	none	none	none	none	none	none		q335.png	a335.png	b335.png	c335.png	d335.png	e335.png	1
336	จากส่วนของโปรแกรมดังต่อไปนี้ ผลลัพธ์ i และ j จะเป็นจะมีค่าเท่าใดเมื่อสิ้นสุดการทำวนรอบ j =0; for (i =1; i < 10 ; i = i*3) j = j+2;	i = 12 j = 8	i = 27 j = 8	i = 12 j =6	i =27 j =6	i =27 j=10	4	none	none	none	none	none	none	1
337	จากส่วนของโปรแกรม ดังต่อไปนี้ จะเกิดการทำงานในวงวน (loop) กี่ครั้ง j = 10; do { j = j-1; } while (j >0);	7	8	9	10	11	4	none	none	none	none	none	none	1
338	จากส่วนของโปรแกรม ดังต่อไปนี้ จะเกิดการทำงานในวงวน (loop) กี่ครั้ง j =10; do { j = j-2; } while (j >0);	3	5	7	9	10	2	none	none	none	none	none	none	1
339	จากส่วนของโปรแกรม ดังต่อไปนี้ จะเกิดการทำงานในวงวน (loop) กี่ครั้ง j = 10; do { j = j/2; } while (j >0);	4	5	6	7	8	1	none	none	none	none	none	none	1
340	จากส่วนของโปรแกรม ดังต่อไปนี้ จะเกิดการทำงานในวงวน (loop) กี่ครั้ง j = 10; while (j >=0) { j = j -1; }	8	9	10	11	12	4	none	none	none	none	none	none	1
341	จากส่วนของโปรแกรม ดังต่อไปนี้ จะเกิดการทำงานในวงวน (loop) กี่ครั้ง j = 10; while (j >=0) { j = j -2; }	4	5	6	7	8	3	none	none	none	none	none	none	1
342	จากส่วนของโปรแกรม ดังต่อไปนี้ จะเกิดการทำงานในวงวน (loop) กี่ครั้ง j = 10; while (j >=0) { j = j - 3 ; }	3	4	5	6	7	2	none	none	none	none	none	none	1
343	"จากส่วนของโปรแกรม ดังต่อไปนี้ จะเกิดแสดงข้อความ ""Test"" กี่ครั้ง for (i =0 ; i < 10 ; i++) { printf (""Test\n""); }"	9	10	11	12	ไม่มีข้อถูก	2	none	none	none	none	none	none	1
344	"จากส่วนของโปรแกรม ดังต่อไปนี้ จะแสดงข้อความ ""Test"" กี่ครั้ง for (i =0 ;i<= 10 ; i++) { printf (""Test\n""); }"	9	10	11	12	ไม่มีข้อถูก	3	none	none	none	none	none	none	1
345	"จากส่วนของโปรแกรม ดังต่อไปนี้ จะแสดงข้อความ ""Test"" กี่ครั้ง for (i = 1 ;i< 10 ; i++) { printf (""Test\n""); }"	8	9	10	11	ไม่มีข้อถูก	2	none	none	none	none	none	none	1
346	"จากส่วนของโปรแกรม ดังต่อไปนี้ จะแสดงข้อความ ""Test"" กี่ครั้ง for (i =1 ;i<= 10 ; i++) { printf (""Test\n""); }"	8	9	10	11	ไม่มีข้อถูก	3	none	none	none	none	none	none	1
347	"จากส่วนของโปรแกรม ดังต่อไปนี้ จะแสดงข้อความ ""Test"" กี่ครั้ง for (i =0 ;i< 10 ; i=i+2) { printf (""Test\n""); }"	4	5	6	7	8	2	none	none	none	none	none	none	1
348	"จากส่วนของโปรแกรม ดังต่อไปนี้ จะแสดงข้อความ ""Test"" กี่ครั้ง for (i =1 ;i< 10 ; i=i*2) { printf (""Test\n""); }"	2	3	4	5	ไม่มีข้อถูก	3	none	none	none	none	none	none	1
349	none	a = 4 b = 8	a = 4 b = 7	a =5 b= 8	a =5 b= 7	ไม่มีข้อถูก	2	q349.png	none	none	none	none	none	1
350	none	a = 5 b =6	a = 5 b =7	a = 4 b = 6	a = 4 b =7	ไม่มีข้อถูก	1	q350.png	none	none	none	none	none	1
351	ในการเขียนโปรแกรมเพื่อใช้ในการคูณ matrix ขนาด m x n จำนวน 2 matrix จะต้องใช้การวนลูปกี่ชั้นในการแก้ปัญหานี้	4 ชั้น	2 ชั้น	1 ชั้น	3 ชั้น	none	4	none	none	none	none	none	none	1
352	ในการเขียนโปรแกรมเพื่อใช้ในการหาค่าน้อยที่สุดของเลขจำนวนเต็ม ถ้ามีเลขจำนวนเต็มอยู่ 10 ตัว จะต้องมีการวนลูปลึกกี่ชั้น และเกิดการเปรียบเทียบขึ้นกี่ครั้ง	1 ชั้น และเกิดการเปรียบเทียบ 10 ครั้ง	1 ชั้น และเกิดการเปรียบเทียบ 9 ครั้ง	2 ชั้น และเกิดการเปรียบเทียบ 36 ครั้ง	2 ชั้น และเกิดการเปรียบเทียบ 45 ครั้ง	none	2	none	none	none	none	none	none	1
353	ถ้า ส่วน for(x = 2; x <20; x+=3) อยู่ในโปรแกรมที่แสดงค่า x ทุกค่าจนจบโปรแกรม ค่าของ x ในข้อใดไม่ถูกต้อง	8	14	17	18	none	4	none	none	none	none	none	none	1
354	สัญลักษณ์ดังรูป หมายถึงสัญลักษณ์ในผังงานข้อใด	การรับหรือแสดงผลโดยไม่ระบุอุปกรณ์	การแสดงผลทางจอภาพ	การแสดงผลข้อมูลเป็นเอกสาร เช่นแสดงผลทางเครื่องพิมพ์	จุดเริ่มต้น หรือจุดสุดท้ายของกิจกรรม	none	1	q354.png	none	none	none	none	none	1
355	โปรแกรมที่แสดง x = 2; while(x<=100) x++; ให้ผลลัพธ์อย่างไร	โปรแกรมแสดง 1-100	โปรแกรมแสดงเลขคู่ตั้งแต่ 2-100	โปรแกรมแสดงเลขตั้งแต่ 2-100	โปรแกรมแสดงเลขคี่ตั้งแต่ 2-100	none	3	none	none	none	none	none	none	1
356	"กำหนด a[] = {7,3,2,5,6}; ความหมายของ a[3] จะมีค่าเท่าใด"	7	3	2	5	6	4	none	none	none	none	none	none	1
357	ข้อใดถูกต้องที่สุด	a[0] เป็นสมาชิกของอะเรย์ ตัวแรกสุด	"a[]= {2,5,3,9} ตัวแปรอะเรย์ ที่มีค่า 5 คือ a[2]"	"a[]= {2,5,3,9}สมาชิกตัวสุดท้ายของอะเรย์คือ a[4]"	ไม่มีข้อถูก	none	1	none	none	none	none	none	none	1
358	ข้อความ “Hello-World” ต้องใช้ตัวแปรอะเรย์ชนิด char จำนวนกี่ตำแหน่ง	9	10	11	12	none	3	none	none	none	none	none	none	1
359	"จาก Flow chart ที่กำหนดหลังจบโปรแกรมจงหาค่า matrix และหาค่าวนรอบจุด A , B ,C,E จุดละกี่รอบ เมื่อตำแหน่ง Array เริ่มที่ a[1][1] ,b[1][1] ให้ค่า n= 1,m=2 ,x=1,y=3 "	"C[2][3]={ 12 , -10 ,35 ,5 ,9,14} วนรอบจุด A = 2 รอบ ,จุด B =2 รอบ,จุด C=2 รอบ ,จุด E =6 รอบ"	"C[2][3]={ 12 , -13 ,35 ,5 ,9,13} วนรอบจุด A = 2 รอบ ,จุด B =2 รอบ,จุด C=3 รอบ ,จุด E = 7 รอบ"	"C[2][3]={ 12 , -7 ,35 ,5 ,9,14} วนรอบจุด A = 2 รอบ ,จุด B =2 รอบ,จุด C=2 รอบ ,จุด E =7 รอบ"	"C[2][3]={ 12 , -13 ,35 ,5 ,9,14} วนรอบจุด A = 2 รอบ ,จุด B =2 รอบ,จุด C=2 รอบ ,จุด E =6 รอบ"	none	4	q359.png	none	none	none	none	none	1
360	รหัสเทียม(pseudocode) ต่อไปนี้ตรงกับการทำงานในข้อใด	การเรียงตัวเลขจากน้อยไปหามาก	การเรียงตัวเลขจากมากไปหาน้อย	การหาผลรวมตัวเลขในอาร์เรย์ B โดยใช้อาร์เรย์ A และ C ช่วย	การหาผลรวมตัวเลขในอาร์เรย์ C โดยใช้อาร์เรย์ A และ B ช่วย	none	1	q360.png	none	none	none	none	none	1
361	จากรหัสเทียม(pseudocode)ที่กำหนดให้ หากมีการเปลี่ยนบรรทัดที่ 7 เป็น for j = 1 to length[A] จะเกิดผลตรงกับข้อใด	การหาผลรวมตัวเลขในอาร์เรย์ C โดยใช้อาร์เรย์ A และ B ช่วย	การหาผลรวมตัวเลขในอาร์เรย์ B โดยใช้อาร์เรย์ A และ C ช่วย	การเรียงตัวเลขจากมากไปหาน้อย	การเรียงตัวเลขจากน้อยไปหามาก	none	4	q361.png	none	none	none	none	none	1
362	กำหนดรหัสเทียม(pseudocode)ของฟังก์ชัน X ต่อไปนี้	1	3	5	7	none	3	q362.png	none	none	none	none	none	1
363	กำหนดรหัสเทียม(pseudocode) ของฟังก์ชัน X ต่อไปนี้	2	4	6	8	none	3	q363.png	none	none	none	none	none	1
364	กำหนดรหัสเทียม(pseudocode) ของฟังก์ชัน X ต่อไปนี้	1	2	3	4	none	1	q364.png	none	none	none	none	none	1
365	กำหนดรหัสเทียม(pseudocode) ของโปรแกรม Y ซึ่งมีการเรียกใช้งานฟังก์ชัน X ดังต่อไปนี้	12	8	7	4	none	3	q365.png	none	none	none	none	none	1
366	กำหนดรหัสเทียม(pseudocode) โปรแกรม Y ซึ่งมีการเรียกใช้งานฟังก์ชัน X ดังต่อไปนี้	1	10	9	21	none	2	q366.png	none	none	none	none	none	1
367	คำสั่งใดมักนิยมใช้ในการนำข้อมูลเข้าไปเก็บและแสดงผลข้อมูลในตัวแปรชุด	loop	while	do-while	do-until	none	4	none	none	none	none	none	none	1
368	จากคำสั่งต่อไปนี้เมื่อทำจนจบคำสั่ง ข้อความที่เก็บในC[ ] คืออะไร	Hello World	World	dlroW olleH	dlroW	none	3	q368.png	none	none	none	none	none	1
369	จาก algorithm ด้านล่างนี้ จงหา ค่าของตัวแปร what ที่พิมพ์ออกมา 	1	8	6	2	none	2	q369.png	none	none	none	none	none	1
370	ค่าที่เก็บในตัวแปรชุด a[ ][ ] หลังจากการทำงานของโปรแกรมคือข้อใด	none	none	none	none	none	4	q370.png	a370.png	b370.png	c370.png	d370.png	none	1
371	กำหนดให้ int data[6][5][4];  ถ้าต้องการให้ตัวแปรตัวที่ 20 เก็บค่า 100 เราต้องใช้คำสั่งอย่างไร?	data[0][4][3] = 100;	data[1][4][3] = 100;	data[1][3][3] = 100;	data[0][3][3] = 100;	none	1	none	none	none	none	none	none	1
372	"ถ้า y = { 1, 9, 2, 6, 7 };  y[3] จะมีค่าเท่าไร"	1	9	2	6	none	4	none	none	none	none	none	none	1
373	"ถ้า y[3][3] = {{7, 4, 5}, {6, 1, 8}, {2, 3, 4}};   y[2][1] มีค่าเท่าไร"	1	3	4	6	none	2	none	none	none	none	none	none	1
374	"int function_x(int x[] int len) { int temp = x[0]; for(int i=1; i<="""" x[i])="""" temp=""x[i];"" return="""" temp;="""" }="""" จงบอกหน้าที่การทำงานของฟังก์ชันย่อยด้านบน<="""" div="""" style=""margin: 0px; padding: 0px; list-style: none;"">"	เรียงค่าน้อยไปหาค่ามาก	เรียงค่ามากไปหาค่าน้อย	ค้นหาค่าที่น้อยที่สุด	ค้นหาค่าที่มากที่สุด	none	4	none	none	none	none	none	none	1
375	: จากโปรแกรมด้านล่าง ค่าของ x[7] และ d[7] จะมีค่าเท่าใด int x[8] = 0; int d[8] = 0; int k; for(k=1;k<8;k++) { x[k] = (2*k-1); d[k] = d[k-1] + x[k]; }	"9, 25"	"11, 36"	"13, 49"	"15, 64"	none	4	none	none	none	none	none	none	1
