389,ข้อใดไม่เหมาะสมสำหรับการให้ขนาด,หลีกเลี่ยงการตัดกันของเส้นบอกขนาด(Dimension lone),ใช้เส้นรอบรูปเป็นเส้นช่วยให้ขนาด(Extension line),กำหนดขนาดลงภายในภาพตัด(Section view),ลากเส้นช่วยให้ขนาดตัดกับเส้นรอบรูป,none,2,none,none,none,none,none,none
390,ข้อใดผิดหลักการบอกขนาด,none,none,none,none,none,3,none,a390.png,b390.png,c390.png,d390.png,none
391,จากรูปข้อใดบอกขนาดได้ถูกต้องที่สุด,none,none,none,none,none,1,none,a391.png,b391.png,c391.png,d391.png,none
392,จากรูปที่กำหนดให้ รูเจาะถูกสวมอยู่กับหมุด จงหาระยะจากขอบ A ถึงขอบ B ที่มากที่สุด ,82.2,82.3,82.4,82.5,none,3,q392.png,none,none,none,none,none
393,การกำหนดขนาดในข้อใดถูกต้องที่สุด,none,none,none,none,none,1,none,a393.png,b393.png,c393.png,d393.png,none
394,การกำหนดระยะเผื่อข้อใดต่อไปนี้เขียนไม่ถูกต้อง,none,none,none,none,ผิดมากกว่า 1 ข้อ,4,none,a394.png,b394.png,c394.png,d394.png,none
395,จงหาขนาด X ที่น้อยและมากที่สุด ตามลำดับ,1.85 และ 1.95,2.03 และ 2.13,1.85 และ 2.13,1.95 และ 2.03,ไม่มีข้อใดถูก,3,q395.png,none,none,none,none,none
396,จากรูป ORTHOGRAPHICS ที่กำหนดให้เพื่อกำหนดขนาดของรูปจะต้องมีการให้ขนาดทั้งหมด จำนวนกี่จุดจึ่งเหมาะสมและสมบูรณ์,4,5,6,7,8,2,q396.png,none,none,none,none,none
397,จากรูปข้อใดอธิบายลักษณะรูเจาะ ได้ถูกต้อง,เส้นผ่านศูนย์กลางใน 0.50 เจาะทะลุตลอด เส้นผ่านศูนย์กลางนอก ขนาด 0.75 เจาะแบบ Counter bore ลึก 0.25,เส้นผ่านศูนย์กลางใน 0.50 เจาะทะลุตลอด เส้นผ่านศูนย์กลางนอก ขนาด 0.75 เจาะแบบ Countersink ลึก 0.25,เส้นผ่านศูนย์กลางใน 0.75 เจาะทะลุตลอด เส้นผ่านศูนย์กลางนอก ขนาด 0.50 เจาะแบบ Counter bore ลึก 0.25,เส้นผ่านศูนย์กลางใน 0.75เจาะทะลุตลอด เส้นผ่านศูนย์กลางนอก ขนาด 0.50เจาะแบบ Countersink ลึก 0.25,ผิดทุกข้อ,1,q397.png,none,none,none,none,none
398,ข้อใดกล่าวได้ถูกต้องที่สุด,"A เรียกว่า เส้นบอกขนาด , C เรียกว่า เส้นช่วยบอกขนาด","A เรียกว่า เส้นช่วยบอกขนาด, C เรียกว่า เส้นบอกขนาด","A เรียกว่า เลขบอกขนาด , C เรียกว่า เส้นบอกขนาด","A เรียกว่า เส้นช่วยบอกขนาด , C เรียกว่า เส้นช่วยบอกขนาด",none,1,q398.png,none,none,none,none,none
399,การกำหนดขนาดข้อใดถูกต้องที่สุด,none,none,none,none,none,1,none,a399.png,b399.png,c399.png,d399.png,none
400,การกำหนดขนาดดังรูปมีที่ผิดกี่ที่,3 ที่,4 ที่,5 ที่,ไม่ผิดเลย,none,2,q400.png,none,none,none,none,none
401,เลข 8 ของรหัสสกรู M8 x 30 DIN 931-5.6 หมายถึงอะไร,ระยะพิตเกลียว,ขนาดเส้นผ่าศูนย์กลางโคนเกลียว,ขนาดเส้นผ่าศูนย์กลางศูนย์เกลียว,ขนาดเส้นผ่าศูนย์กลางกำหนด,none,4,none,none,none,none,none,none
402,ขนาดเส้นผ่าศูนย์กลางเกลียวกำหนดไว้อย่างไร,none,none,none,none,none,1,none,a402.png,b402.png,c402.png,d402.png,none
403,รหัสใดแสดงรหัสเกลียวมาตรฐาน,10 M,18 M x 1.5,20 x 40 Tr,S 12 x 2,none,4,none,none,none,none,none,none
404,ขนาดเกลียวมาตรฐานไม่ได้กำหนดที่ใด,เส้นผ่าศูนย์กลางยอดเกลียว,ความยาวเกลียวใช้งานได้,ตัวสกรูรวมปลายสกรู,เกลียวในลึกรวมรูเรียว,none,4,none,none,none,none,none,none
405,แบบใดให้ขนาดถูกตามเงื่อนไข,none,none,none,none,none,2,none,a405.png,b405.png,c405.png,d405.png,none
406,รัศมีใดไม่ถูกตามมาตรฐาน,12,70,3,4,none,4,q406.png,none,none,none,none,none
407,เขียนแบบใดจึงถูกตามเงื่อนไข,none,R 30,R=30,30 R,none,2,none,a407.png,none,none,none,none
408,เขียนแบบใดจึงถูกตามเงื่อนไข,none,none,none,none,none,1,none,a408.png,b408.png,c408.png,d408.png,none
409,การกำหนดขนาดข้อใดผิด,22,R10,11,R12,none,3,q409.png,none,none,none,none,none
410,แบบใดถูกต้องตามเงื่อนไข,none,none,none,none,none,4,none,a410.png,b410.png,c410.png,d410.png,none
411,แบบใดถูกต้องตามเงื่อนไข,none,none,none,none,none,4,none,a411.png,b411.png,c411.png,d411.png,none
412,แบบใดถูกต้องตามเงื่อนไข,none,none,none,none,none,2,none,a412.png,b412.png,c412.png,d412.png,none
413,ข้อความใดถูกต้องตามเงื่อนไข,กำหนดระยะรูด้วย เส้นศูนย์กลางเสมอ,กำหนดระยะรูด้วย เส้นรอบวงเสมอ,ชิ้นงานมีรูหลายรูเท่ากัน ให้กำหนดขนาดทุกรู,อย่าใช้เส้นศูนย์กลางรูแทนเส้นช่วยกำหนดขนาด,none,1,none,none,none,none,none,none
414,กำหนดขนาดวิธีใดที่เข้ามาตรฐานเขียนแบบ,none,none,none,none,none,1,none,a414.png,b414.png,c414.png,d414.png,none
415,กำหนดขนาดวิธีใดที่เข้ามาตรฐานเขียนแบบ,none,none,none,none,none,4,none,a415.png,b415.png,c415.png,d415.png,none
416,ข้อความที่ถูกที่สุดคือข้อความใด,ลูกศรให้เขียนด้วยดินสอเท่านั้น,ลูกศรมีมุมปลายแหลม 25 องศา,ลูกศรแสดงปลายเส้นกำหนดขนาด,ลูกศรเลือกเขียนได้หลายขนาด,none,3,none,none,none,none,none,none
417,เส้นกำหนดขนาดควรห่างจากขอบชิ้นงานอย่างน้อยเท่าใด,8 มม.,10 มม.,12 มม.,14 มม.,none,1,none,none,none,none,none,none
418,เส้นกำหนดขนาดควรห่างกันอย่างน้อยเท่าใด,10 มม.,9 มม.,8 มม.,7 มม.,none,4,none,none,none,none,none,none
419,เงื่อนไขใดที่กำหนดขนาดได้ตามมาตรฐาน,none,none,none,none,none,2,none,a419.png,b419.png,c419.png,d419.png,none
420,เงื่อนไขใดกำหนดขนาดได้มาตรฐาน,none,none,none,none,none,1,none,a420.png,b420.png,c420.png,d420.png,none
421,เงื่อนไขขนาดใดที่ไม่เกี่ยวข้องกับขอบ (B),5,6,10,25,none,2,q421.png,none,none,none,none,none
422,เงื่อนไขขนาดใดที่ใส่ผิด,8,15,16,30,none,3,q422.png,none,none,none,none,none
423,กฎการเขียนเส้นกำหนดขนาดข้อใดถูกต้อง,เส้นกำหนดขนาดต้องไม่ทับกัน,ให้เว้นจุดที่เส้นกำหนดขนาดทับกัน,เส้นกำหนดขนาดใช้กับเส้นช่วยกำหนดขนาด เท่านั้น,เส้นกำหนดขนาดต้องไม่อยู่กลางขอบงาน,none,1,q423.png,none,none,none,none,none
424,กำหนดขนาดใดตรงมาตรฐาน,ขนาด 5 ตรงมาตรฐาน,ขนาด 16 ตรงมาตรฐาน,ทั้ง 5 และ 16 ไม่ตรงมาตรฐาน,ทั้ง 5 และ 16 ตรงมาตรฐาน,none,3,q424.png,none,none,none,none,none
425,กำหนดขนาดชิ้นงานสมมาตรอย่างไร,สมมาตรกับเส้นศูนย์กลาง,ทำมุมกับเส้นศูนย์กลาง,ไม่เกี่ยวกัน,จากขอบบนเสมอ,none,1,none,none,none,none,none,none
426,การกำหนดขนาดอ้างอิงในวงเล็บ (45) หมายถึง อะไร,สำหรับงานผลิตไม่จำเป็นต้องใช้,สำหรับงานผลิตไม่จำเป็นต้องใช้,ขนาดจำเป็นต้องแน่นอนมาก,สำหรับงานประกอบให้ตรวจสอบอีกครั้ง,none,3,none,none,none,none,none,none
427,จากภาพสองมุมมองที่กำหนดให้ ถ้าให้ทำการบอกขนาด จะต้องบอกขนาดด้วยเส้นบอกขนาดกี่เส้น จึงถือว่ามีการบอกขนาดที่สมบูรณ์ ,6 เส้น,7 เส้น,8 เส้น,9 เส้น,none,2,q427.png,none,none,none,none,none
428,ข้อใดให้ขนาด (Dimensioning) ได้ถูกต้องที่สุด,none,none,none,none,none,4,none,a428.png,b428.png,c428.png,d428.png,none
429,จุดศูนย์กลาง A และจุดศูนย์กลาง B ห่างกันเท่าใด,70,72,75,80,none,3,q429.png,none,none,none,none,none
430,ข้อใดให้ขนาด ได้เหมาะสมที่สุด,none,none,none,none,none,3,none,a430.png,b430.png,c430.png,d430.png,none
431,ข้อใดเขียน center line ได้ถูกต้องที่สุด,none,none,none,none,none,1,none,a431.png,b431.png,c431.png,d431.png,none
432,ภาพตัด (Section) ต่อไปนี้ เป็นภาพตัดแบบใด,Full Section,Half Section,Broken-out Section,Rotated Section,none,1,q432.png,none,none,none,none,none
433,ภาพตัด (Section) ต่อไปนี้ เป็นภาพตัดแบบใด,Full Section,Half Section,Broken-out Section,Rotated Section ,none,2,q433.png,none,none,none,none,none
434,การเขียนเส้นลายตัดของภาพตัด จะต้องเอียงทำมุมกับแนววางของชิ้นงานเป็นมุมเท่าใด,90 องศา,60 องศา,45 องศา,30 องศา,none,3,none,none,none,none,none,none
435,ข้อใดเป็นสัญลักษณ์มาตรฐานที่แสดงเส้นลายตัดของทองเหลือง,none,none,none,none,none,3,none,a435.png,b435.png,c435.png,d435.png,none
436,ภาพนี้เป็นภาพตัดประเภทใด,ตัดเต็ม,ตัดมาตรฐาน,ตัดธรรมดา,ตัดออก,none,1,q436.png,none,none,none,none,none
437,ในภาพตัดยอมให้แสดงขอบที่มองไม่เห็นเมื่อไร,ต้องการตบแต่งให้สวยงามขึ้น,จำเป็นต้องแสดงแบบให้ชัดเจนขึ้น,ผู้ผลิตต้องการให้เขียนไว้,เมื่อเส้นไม่ตัดเส้นลายตัด,none,1,none,none,none,none,none,none
438,เมื่อไรใช้ภาพตัดประเภทนี้,เฉพาะเหล็กโครงสร้าง,เฉพาะงานเครื่องประดับ,ชิ้นงานประกอบกันไม่น้อยกว่า 3 ชิ้น,ภาพตัดชิ้นงานแคบมาก,none,4,q438.png,none,none,none,none,none
439,ภาพตัดภาพใดถูกต้อง,none,none,none,none,none,2,q439.png,a439.png,b439.png,c439.png,d439.png,none
440,จากรูปเป็นภาพตัดประเภทใด,Full Section,Offset Section,Broken-out Section,Half Section,none,2,q440.png,none,none,none,none,none
441,ข้อใดกล่าวไม่ถูกต้อง,"การลากเส้นตัด (Section Line) โดยปกติให้เอียงทำมุมประมาณ 30 องศา, 45 องศา หรือ 60 องศา",น้ำหนักของเส้น Section Line เท่ากับ Center Line,น้ำหนักของเส้น Cutting Plane Line เท่ากับ Visible Line,ในการเขียนภาพตัดจะไม่ปรากฏ Hidden Line เสมอ,none,4,none,none,none,none,none,none
442,การตัดแบบใดถือได้ว่าเป็นการตัดแบบ Full section แบบหนึ่ง,Partial section,Offset section,Broken-out section ,Half section,none,2,none,none,none,none,none,none
443,จากภาพไอโซเมตริก ที่กำหนดให้ควรเขียนภาพตัดแบบใด จึงมีความเหมาะสมที่สุด ,Full section,Half section,Offset section,Aligned section,none,3,q443.png,none,none,none,none,none
444,ข้อใดถูกต้องที่สุดในการเขียนภาพ sectional view,ภาพตัดครึ่ง(half section)เป็นการเขียนแบบตัดออก 1/2 ส่วน โดยตัดแยกตามเส้นศูนย์กลาง,น้ำหนักของแสดงแนวการตัด(cutting plane line)เท่ากับน้ำหนักของเส้นศูนย์กลาง(center line),ในการเขียนภาพ sectional view ขอบงานที่มองไม่เห็น(ปกติแสดงด้วยเส้นประ)จะเขียนแสดงด้วยเส้นเต็มหนา,ในการเขียนภาพ sectional view จะแสดงภาพฉายอย่างน้อยสองด้านเสมอ,none,4,none,none,none,none,none,none
445,การเขียนเส้นรอยตัดใดถูก,none,none,none,ข้อ 1. และ ข้อ 2. ถูก,none,4,none,a445.png,b445.png,c445.png,none,none
446,ภาพตัดใด สอดคล้องกับรูปที่กำหนดให้ สำหรับแนวตัด A-A,none,none,none,none,none,2,q446.png,a446.png,b446.png,c446.png,d446.png,none
447,จากรูปที่กำหนดให้ ข้อใดคือภาพตัดตามแนวตัด C-C ,none,none,none,none,none,2,q447.png,a447.png,b447.png,c447.png,d447.png,none
448,จากรูปที่กำหนดให้ ข้อใดคือภาพตัดตามแนวตัด A-A,none,none,none,none,none,1,q448.png,a448.png,b448.png,c448.png,d448.png,none
449,จากรูปที่กำหนดให้ ข้อใดคือภาพตัดตามแนวตัด B-B,none,none,none,none,none,3,q449.png,a449.png,b449.png,c449.png,d449.png,none
450,จากรูปที่กำหนดให้ แสดงวิธีการตัดภาพแบบใด,Offset Section,Full Section,Half Section,Broken out Section,none,3,q450.png,none,none,none,none,none
451,จากรูปที่กำหนดให้ แสดงวิธีการตัดภาพแบบใด,Full Section,Broken out Section,Offset Section,Removed Section,none,2,q451.png,none,none,none,none,none
452,จากรูปที่กำหนดให้ แสดงวิธีการตัดภาพแบบใด ,Offset Section,Full Section,Half Section,Revolved Section,none,1,q452.png,none,none,none,none,none
453,การตัดภาพแบบ Half Section เหมาะสำหรับชิ้นส่วนประเภทใด,ชิ้นส่วนที่ไม่มีรายละเอียดภายในมากนัก,ชิ้นส่วนที่มีรายละเอียดภายในมาก,ชิ้นส่วนที่มีลักษณะของรูปทรงสมมาตร,ชิ้นส่วนที่ต้องการแสดงรายละเอียดเฉพาะจุด,none,3,none,none,none,none,none,none
454,การตัดภาพแบบ Broken Out Section เหมาะสำหรับชิ้นส่วนประเภทใด,ชิ้นส่วนที่ต้องการแสดงรายละเอียดเฉพาะส่วน,ชิ้นส่วนที่มีรูปทรงสมมาตร,ชิ้นส่วนที่มีรายละเอียดภายในซับซ้อน,ชิ้นส่วนที่มีรายละเอียดภายในไม่ซับซ้อนมากนัก,none,1,none,none,none,none,none,none
455,ข้อใดแสดงการลงลายตัดที่ถูกต้อง,none,none,none,none,none,4,none,a455.png,b455.png,c455.png,d455.png,none
456,จากภาพตัดที่กำหนดให้ แสดงการตัดภาพของวัสดุชนิดใด,ทองแดง,เหล็กเหนียว,เหล็กหล่อ,ไทเทเนียม,none,3,q456.png,none,none,none,none,none
457,จากภาพตัดที่กำหนดให้ แสดงการตัดภาพของวัสดุชนิดใด ,เหล็กเหนียว,เหล็กหล่อ,ฉนวนกันความร้อน,ทองเหลือง,none,1,q457.png,none,none,none,none,none
458,จากภาพตัดที่กำหนดให้ แสดงการตัดภาพของวัสดุชนิดใด ,เหล็กเหนียว,เหล็กหล่อ,ฉนวนกันความร้อน,ทองเหลือง,none,4,q458.png,none,none,none,none,none
459,จากภาพตัดที่กำหนดให้ แสดงการตัดภาพของวัสดุชนิดใด ,เหล็กเหนียว,ยาง,คอนกรีต,ฉนวนกันความร้อน,none,3,q459.png,none,none,none,none,none
460,ข้อใดแสดงภาพตัดที่ถูกต้อง,none,none,none,none,none,1,none,a460.png,b460.png,c460.png,d460.png,none
461,การแสดงเส้นลวดลายภาพตัด(Section Line) ของภาพ Isometric จะต้องเขียนเส้นทำมุมกับแนวระดับเท่าใด,30 องศา,45 องศา,60 องศา,90 องศา,none,3,none,none,none,none,none,none
462,ภาพใดเป็นการแสดงภาพตัดที่ถูกต้อง,none,none,none,none,none,3,none,a462.png,b462.png,c462.png,d462.png,none
463,จากภาพฉายในระบบมุมที่ 3 ที่กำหนดให้ ภาพใดแสดงการตัดภาพที่ถูกต้อง,none,none,none,none,none,3,q463.png,a463.png,b463.png,c463.png,d463.png,none
464,ถ้าวัตถุมีลักษณะรูปทรงที่สมมาตร ควรใช้การตัดภาพด้วยวิธีใดจึงจะเหมาะสมที่สุด,Broken-Out Section,Half Section,Offset Section,Revolved Section,none,2,none,none,none,none,none,none
465,ภาพนี้เป็นภาพตัดประเภทใด,ตัดเต็ม,ตัดมาตรฐาน,ตัดธรรมดา,ตัดออก,none,1,q465.png,none,none,none,none,none
466,การตัดเต็ม ให้ตัดตามแนวใด,เส้นศูนย์กลางแนวนอน,เส้นศูนย์กลางแนวดิ่ง,เส้นศูนย์กลางแนวใดก็ได้,เส้นใดก็ได้ตามความเหมะสม,none,3,none,none,none,none,none,none
467,ในภาพตัดยอมให้แสดงขอบที่มองไม่เห็นเมื่อไร,ต้องการตบแต่งให้สวยงามขึ้น,จำเป็นต้องแสดงแบบให้ชัดเจนขึ้น,ผู้ผลิตต้องการให้เขียนไว้,เมื่อเส้นไม่ตัดเส้นลายตัด,none,2,none,none,none,none,none,none
468,เส้นลายตัด เขียนด้วยเส้นอะไร,เส้นลูกโซ่บาง,เส้นประบาง,เส้นมือเปล่าบาง,เส้นเต็มบาง,none,4,none,none,none,none,none,none
469,เส้นลายตัดเอียงเท่าใด,15 degree,30 degree,45 degree,60 degree,none,3,none,none,none,none,none,none
470,พื้นที่ภาคตัดยิ่งแคบ ยิ่งต้องเป็นอย่างไร,ระยะห่าง เส้นลายตัดยิ่งต้องลดลง,ระยะห่าง เส้นลายตัดยิ่งต้องกว้างขึ้น,เส้นลายตัดต้องเอียงมากขึ้น,เส้นลายตัดต้องเอียงน้อยลง,none,1,none,none,none,none,none,none
471,ภาพตัดใดเขียนได้ถูกต้อง,none,none,none,none,none,2,none,a471.png,b471.png,c471.png,d471.png,none
472,ภาพตัดใด ตัดไม่ถูกตามมาตรฐาน,none,none,none,none,none,4,none,a472.png,b472.png,c472.png,d472.png,none
473,ภาพด้านบนภาพใดที่ตัดถูกต้อง,none,none,none,none,none,1,q473.png,a473.png,b473.png,c473.png,d473.png,none
474,มุมมอง (views) ในข้อใดที่ใช้แสดงรายละเอียดที่มีอยู่ภายในเนื้อชิ้นงาน,มุมมองปกติ (Regular views),มุมมองภาพตัด (Section views),มุมมองภาพออบลิค (Oblique views),มุมมองภาพช่วย (Auxiliary views),none,2,none,none,none,none,none,none
475,เส้นที่ใช้ลากผ่านชิ้นงานโดยมีตัวอักษรกำกับไว้ที่ปลายทั้งสองด้าน เพื่อนำไปเขียนมุมมองภาพตัด คือเส้นในข้อใด,เส้นแสดงลายตัด (Hatch line),เส้นเงา (Phantom line),เส้นแสดงระนาบตัด (Cutting plane line),เส้นตัดมือเปล่า (Free hand Break line),none,3,none,none,none,none,none,none
476,การเขียนแบบภาพตัด ที่แสดงการผ่าครึ่งชิ้นงานออกเป็นสองชิ้นส่วนเท่ากัน เรียกว่าการตัดแบบใด,ตัดเต็ม (Full section),ตัดตามแนว (Aligned section),ตัดหมุน (Revolve section),ตัดครึ่ง (Half section),none,1,none,none,none,none,none,none
477,ข้อใดเป็นมุมมองภาพตัดหมุนที่ถูกต้อง ของรูปที่กำหนดให้,none,none,none,none,none,3,q477.png,a477.png,b477.png,c477.png,d477.png,none
478,ภาพใดเป็นภาพตัดตามมาตรฐาน,none,none,none,none,none,4,none,a478.png,b478.png,c478.png,d478.png,none
479,ทำไมจึงแสดงแบบด้วยการตัดครึ่งเดียว,ประหยัดการเขียนเส้นลายตัด,ชิ้นงานที่ยกเว้นไม่ตัด,เพื่อแสดงส่วนที่ขาดไป,เมื่อเป็นชิ้นงานเหลี่ยม,none,3,none,none,none,none,none,none
480,การตัดครึ่งให้ตัดส่วนใด,ไม่กำหนดไว้แน่นอน,ส่วนซ้าย,ส่วนบน,ส่วนล่างและส่วนขวา,none,4,none,none,none,none,none,none
481,การตัดครึ่งให้แบ่งส่วนด้วยอะไร,เส้นมือเปล่า,เส้นศูนย์กลาง,เส้นลูกโซ่หนา,เส้นเต็มหนา,none,3,none,none,none,none,none,none
482,การตัดเฉพาะส่วนแสดงด้วย เส้นอะไร,เส้นเต็มบาง,เส้นมือเปล่า,เส้นลูกโซ่หนา,ไม่ต้องแสดงเส้น,none,2,none,none,none,none,none,none
483,แบบนี้มีอะไรไม่ถูกต้อง,ตัดเฉพาะส่วนแสดงด้วยเส้นเต็มบาง,ควรเขียนเป็นภาพตัดเต็ม,เส้นลายตัดชิ้นเดียวกันไปทางเดียวกัน,เขียนถูกต้องแล้ว,none,3,q483.png,none,none,none,none,none
484,แบบใดเป็นภาพตัดครึ่ง,none,none,none,none,none,2,none,a484.png,b484.png,c484.png,d484.png,none
485,ภาพใดเป็นภาพตัดที่ถูกต้อง,none,none,none,none,none,4,none,a485.png,b485.png,c485.png,d485.png,none
486,ภาพใด เป็นภาพตัดที่ถูกต้อง,none,none,none,none,none,3,none,a486.png,b486.png,c486.png,d486.png,none
487,การตัดเฉพาะส่วน ตัดอย่างไร,none,none,none,none,none,4,none,a487.png,b487.png,c487.png,d487.png,none
488,เส้นคู่ขนานสั้นๆ ในแบบหมายถึงอะไร,กำหนดขนาดสมมาตร,ยอมให้ศูนย์กลางเปลี่ยนแนวได้,แสดงถึงเส้นสมมาตร,แสดงเส้นศูนย์กลางที่ยกขึ้น,none,3,q488.png,none,none,none,none,none
489,ภาพด้านหน้าตัดหมุนภาพใดแสดงไว้ถูกต้อง หากเขียนภาพฉายด้านข้างได้ดังภาพซ้ายมือ,none,none,none,none,none,3,q489.png,a489.png,b489.png,c489.png,d489.png,none
490,ภาพใดแสดงการตัดเคลื่อนผิด,none,none,none,none,none,3,q490.png,a490.png,b490.png,c490.png,d490.png,none
491,ภาพใดเป็นภาพตัดหมุนสมบูรณ์ในตัวที่ถูกต้อง,none,none,none,none,none,3,none,a491.png,b491.png,c491.png,d491.png,none
492,แบบหน้าแปลนนี้แสดงอะไร,เขียนแบบผิด,วงกลมศูนย์รูยึด,ขอบหน้าแปลน,แสดงครึ่งภาพ,none,4,q492.png,none,none,none,none,none
493,ต้องการเห็นรูเป็นภาพตัดทั้ง 3 รู จะใช้รหัสอะไร,ไม่มีรหัสเฉพาะ,เส้นลูกโซ่หนา,เส้นลูกโซ่หนากับลูกศร,เส้นลูกโซ่ ลูกศรและตัวพยัญชนะ,none,4,q493.png,none,none,none,none,none
494,ภาพขยายการตัดบางส่วนออกมาแสดงด้วยอะไร,วงกลม เส้นบางและตัวเลข,วงกลม เส้นบางและตัวพยัญชนะ,วงกลม เส้นลูกโซ่และตัวเลข,วงกลม เส้นลูกโซ่และตัวพยัญชนะ,none,4,none,none,none,none,none,none
495,การเขียนแบบขอบหน้าแปลนอย่างง่าย แสดงด้วยอะไร,แสดงครึ่งภาพด้านบน,แสดงขอบหน้าแปลนด้วยเส้นเต็มบาง,แสดงขอบหน้าแปลนด้วยเส้นเต็มหนา,แสดงเฉพาะรูยึด,none,2,none,none,none,none,none,none
496,ตำแหน่งรูยึดหน้าแปลนแสดงที่ใด,ภาพด้านหน้า,ภาพด้านข้าง,วงกลมศูนย์รูยึด,ในภาพตัดเต็ม,none,3,none,none,none,none,none,none
497,ภาพใดแสดงรูในเกลียวตามแบบมาตรฐาน,none,none,none,none,none,3,none,a497.png,b497.png,c497.png,d497.png,none
498,ภาพตัดภาพใดแสดงเป็นภาพตัดด้านหน้าของภาพทางซ้ายถูกต้องตามมาตรฐานในเขียนแบบ,none,none,none,none,none,4,q498.png,a498.png,b498.png,c498.png,d498.png,none
499,ภาพตัดครึ่งภาพใดเขียนถูกต้องมาตรฐาน,none,none,none,none,none,2,none,a499.png,b499.png,c499.png,d499.png,none
500,ภาพประกอบภาพใดเขียนถูกมาตรฐาน,none,none,none,none,none,3,none,a500.png,b500.png,c500.png,d500.png,none
501,ภาพตัดเฉพาะส่วนภาพใด เขียนถูกมาตรฐาน,none,none,none,none,none,4,none,a501.png,b501.png,c501.png,d501.png,none
502,ภาพตัดใดเขียนไม่ถูกมาตรฐาน,none,none,none,none,none,2,none,a502.png,b502.png,c502.png,d502.png,none
503,ข้อใดเป็น Sectional view ที่เหมาะสมที่สุดสำหรับ top view ที่ให้,none,none,none,none,none,4,q503.png,a503.png,b503.png,c503.png,d503.png,none
504,ภาพใดเป็น Half-section ที่ถูกต้องของภาพ Top view ที่กำหนดให้,none,none,none,none,none,4,q504.png,a504.png,b504.png,c504.png,d504.png,none
505,ภาพใดเป็น Full-section ที่ถูกต้องของภาพ Top view ที่กำหนดให้,none,none,none,none,none,2,q505.png,a505.png,b505.png,c505.png,d505.png,none
506,การแสดงภาพตัดแบบใดที่เหมาะสมที่สุด,none,none,none,none,none,4,none,a506.png,b506.png,c506.png,d506.png,none
507,ข้อใดไม่ถูกต้องของการเขียนแบบด้วยมือเปล่า (Freehand Sketching),ใช้เครื่องมือและอุปกรณ์ในการเขียนแบบน้อย,เขียนได้อย่างรวดเร็ว,ได้มาตราส่วนที่แน่นอน,ไม่ถูกต้องมากกว่า 1 ข้อ,none,4,none,none,none,none,none,none
508,การเขียนเส้นตรงด้วยมือเปล่าให้ตรง มีหลักในการลากอย่างไร,ให้สายตามองตามดินสออยู่ตลอดเวลา,แบ่งเส้นลากเป็นเส้นสั้นๆ ต่อกัน,ลากอย่างช้าๆ จับดินสอให้แน่น,ถูกข้อที่ 2. และ ข้อที่ 3.,none,2,none,none,none,none,none,none
509,วัตถุประสงค์ของการสเก็ตภาพคือข้อใด,เพื่อให้ได้ภาพที่สวยงาม,เพื่อให้ได้ขนาดที่ถูกต้อง,เพื่อนำเสนอแนวความคิดต่อผู้อื่นได้อย่างรวดเร็ว,เพื่อให้เส้นมีความคมชัด,none,3,none,none,none,none,none,none
510,ข้อใดคือสิ่งที่สำคัญที่สุดในการสเก็คภาพ,ต้องได้สเกลที่ถูกต้อง,ต้องให้ได้สัดส่วนที่ถูกต้อง,ต้องให้ได้ความสวยงาม,ต้องเขียนให้ได้อย่างรวดเร็ว,none,2,none,none,none,none,none,none
511,เครื่องมือที่ใช้ในการสเก็ตภาพ คือข้อใด,"ดินสอ, ไม้บรรทัด, ยางลบ","ดินสอ, เศษกระดาษ, ยางลบ","ดินสอ, ไม้บรรทัด, วงเวียน","ดินสอ, วงเวียน, ไม้บรรทัด",none,2,none,none,none,none,none,none
512,วัตถุประสงค์ในการใช้กระดาษตารางสำหรับการสเก็ตภาพ คือข้อใด,เพื่อให้ได้สัดส่วน,เพื่อให้สเกลที่ถูกต้อง,เพื่อให้ได้เส้นตรง,เพื่อให้เขียนรูปสี่เหลี่ยมได้ง่ายขึ้น,none,1,none,none,none,none,none,none
513,ข้อดีของการสเก็ตภาพ เมื่อเปรียบเทียบกับการเขียนแบบด้วยเครื่องมือ คือข้อใด,ได้ขนาดที่มีความถูกต้อง,ไม่ต้องมีทักษะในการเขียนแบบมากนัก,ใช้ดินสอ และเศษกระดาษเป็นเครื่องมือเท่านั้น,แบบที่ได้มีความสวยงามกว่า,none,3,none,none,none,none,none,none
514,ภาพต่อไปนี้แสดงสัญลักษณ์แนวเชื่อมอะไร,แนวเชื่อมชนฉาก 2 ด้าน,แนวเชื่อมกลาง 2 ด้าน,แนวเชื่อมมุม 2 ด้าน,แนวเชื่อม V 2 ด้าน,none,1,q514.png,none,none,none,none,none
515,รหัสต่อไปนี้หมายถึงอะไร,แนวเชื่อมที่ต้องเชื่อมที่งานติดตั้ง,แนวเชื่อมต้องผ่านการตรวจความปลอดภัย,แนวเชื่อมต้องทาสีกันสนิม,แนวเชื่อมต้องอบคลายความเครียด,none,1,q515.png,none,none,none,none,none
516,ตารางรายการแบบอยู่ที่ตำแหน่งใดในกระดาษเขียนแบบ,ด้านล่างขวามือ,ด้านล่างซ้ายมือ,ด้านล่างตรงกลาง,อยู่ตำแหน่งใดก็ได้แล้วแต่เหมาะสม,none,1,none,none,none,none,none,none
